model,K,spk,local_t,gi,target,method,target_top1
audioseal,2,chinese:SSB0009,2,5,10333,mean,0
audioseal,2,chinese:SSB0009,2,5,10333,tct,0
audioseal,2,chinese:SSB0009,2,5,10610,mean,0
audioseal,2,chinese:SSB0009,2,5,10610,tct,0
audioseal,2,chinese:SSB0011,0,6,47307,mean,0
audioseal,2,chinese:SSB0011,0,6,47307,tct,0
audioseal,2,chinese:SSB0011,0,6,23729,mean,0
audioseal,2,chinese:SSB0011,0,6,23729,tct,0
audioseal,2,chinese:SSB0011,0,6,28619,mean,0
audioseal,2,chinese:SSB0011,0,6,28619,tct,0
audioseal,2,chinese:SSB0011,0,6,37311,mean,0
audioseal,2,chinese:SSB0011,0,6,37311,tct,0
audioseal,2,chinese:SSB0011,0,6,1684,mean,0
audioseal,2,chinese:SSB0011,0,6,1684,tct,0
audioseal,2,chinese:SSB0011,0,6,6834,mean,0
audioseal,2,chinese:SSB0011,0,6,6834,tct,0
audioseal,2,chinese:SSB0011,0,6,18975,mean,0
audioseal,2,chinese:SSB0011,0,6,18975,tct,0
audioseal,2,chinese:SSB0011,0,6,3366,mean,0
audioseal,2,chinese:SSB0011,0,6,3366,tct,0
audioseal,2,chinese:SSB0011,0,6,4557,mean,0
audioseal,2,chinese:SSB0011,0,6,4557,tct,0
audioseal,2,chinese:SSB0011,0,6,57650,mean,0
audioseal,2,chinese:SSB0011,0,6,57650,tct,0
audioseal,2,chinese:SSB0011,1,7,46195,mean,0
audioseal,2,chinese:SSB0011,1,7,46195,tct,0
audioseal,2,chinese:SSB0011,1,7,44036,mean,0
audioseal,2,chinese:SSB0011,1,7,44036,tct,0
audioseal,2,chinese:SSB0011,1,7,32186,mean,0
audioseal,2,chinese:SSB0011,1,7,32186,tct,0
audioseal,2,chinese:SSB0011,1,7,4997,mean,0
audioseal,2,chinese:SSB0011,1,7,4997,tct,0
audioseal,2,chinese:SSB0011,1,7,23475,mean,0
audioseal,2,chinese:SSB0011,1,7,23475,tct,0
audioseal,2,chinese:SSB0011,1,7,16669,mean,0
audioseal,2,chinese:SSB0011,1,7,16669,tct,0
audioseal,2,chinese:SSB0011,1,7,11375,mean,0
audioseal,2,chinese:SSB0011,1,7,11375,tct,0
audioseal,2,chinese:SSB0011,1,7,16332,mean,0
audioseal,2,chinese:SSB0011,1,7,16332,tct,0
audioseal,2,chinese:SSB0011,1,7,63609,mean,0
audioseal,2,chinese:SSB0011,1,7,63609,tct,0
audioseal,2,chinese:SSB0011,1,7,5398,mean,0
audioseal,2,chinese:SSB0011,1,7,5398,tct,0
audioseal,2,chinese:SSB0011,2,8,33430,mean,0
audioseal,2,chinese:SSB0011,2,8,33430,tct,0
audioseal,2,chinese:SSB0011,2,8,33403,mean,0
audioseal,2,chinese:SSB0011,2,8,33403,tct,0
audioseal,2,chinese:SSB0011,2,8,44512,mean,0
audioseal,2,chinese:SSB0011,2,8,44512,tct,0
audioseal,2,chinese:SSB0011,2,8,64666,mean,0
audioseal,2,chinese:SSB0011,2,8,64666,tct,0
audioseal,2,chinese:SSB0011,2,8,25858,mean,0
audioseal,2,chinese:SSB0011,2,8,25858,tct,0
audioseal,2,chinese:SSB0011,2,8,52355,mean,0
audioseal,2,chinese:SSB0011,2,8,52355,tct,0
audioseal,2,chinese:SSB0011,2,8,2339,mean,0
audioseal,2,chinese:SSB0011,2,8,2339,tct,0
audioseal,2,chinese:SSB0011,2,8,54079,mean,0
audioseal,2,chinese:SSB0011,2,8,54079,tct,0
audioseal,2,chinese:SSB0011,2,8,29692,mean,0
audioseal,2,chinese:SSB0011,2,8,29692,tct,0
audioseal,2,chinese:SSB0011,2,8,23358,mean,0
audioseal,2,chinese:SSB0011,2,8,23358,tct,0
audioseal,2,chinese:SSB0012,0,9,62993,mean,0
audioseal,2,chinese:SSB0012,0,9,62993,tct,0
audioseal,2,chinese:SSB0012,0,9,23716,mean,0
audioseal,2,chinese:SSB0012,0,9,23716,tct,0
audioseal,2,chinese:SSB0012,0,9,56595,mean,0
audioseal,2,chinese:SSB0012,0,9,56595,tct,0
audioseal,2,chinese:SSB0012,0,9,36452,mean,0
audioseal,2,chinese:SSB0012,0,9,36452,tct,0
audioseal,2,chinese:SSB0012,0,9,3370,mean,0
audioseal,2,chinese:SSB0012,0,9,3370,tct,0
audioseal,2,chinese:SSB0012,0,9,15322,mean,0
audioseal,2,chinese:SSB0012,0,9,15322,tct,0
audioseal,2,chinese:SSB0012,0,9,10055,mean,0
audioseal,2,chinese:SSB0012,0,9,10055,tct,0
audioseal,2,chinese:SSB0012,0,9,34134,mean,0
audioseal,2,chinese:SSB0012,0,9,34134,tct,0
audioseal,2,chinese:SSB0012,0,9,3879,mean,0
audioseal,2,chinese:SSB0012,0,9,3879,tct,0
audioseal,2,chinese:SSB0012,0,9,22716,mean,0
audioseal,2,chinese:SSB0012,0,9,22716,tct,0
audioseal,2,chinese:SSB0012,1,10,18816,mean,0
audioseal,2,chinese:SSB0012,1,10,18816,tct,0
audioseal,2,chinese:SSB0012,1,10,22023,mean,0
audioseal,2,chinese:SSB0012,1,10,22023,tct,0
audioseal,2,chinese:SSB0012,1,10,16783,mean,0
audioseal,2,chinese:SSB0012,1,10,16783,tct,0
audioseal,2,chinese:SSB0012,1,10,12535,mean,0
audioseal,2,chinese:SSB0012,1,10,12535,tct,0
audioseal,2,chinese:SSB0012,1,10,62918,mean,0
audioseal,2,chinese:SSB0012,1,10,62918,tct,0
audioseal,2,chinese:SSB0012,1,10,1423,mean,0
audioseal,2,chinese:SSB0012,1,10,1423,tct,0
audioseal,2,chinese:SSB0012,1,10,36477,mean,0
audioseal,2,chinese:SSB0012,1,10,36477,tct,0
audioseal,2,chinese:SSB0012,1,10,55665,mean,0
audioseal,2,chinese:SSB0012,1,10,55665,tct,0
audioseal,2,chinese:SSB0012,1,10,1389,mean,0
audioseal,2,chinese:SSB0012,1,10,1389,tct,0
audioseal,2,chinese:SSB0012,1,10,29026,mean,0
audioseal,2,chinese:SSB0012,1,10,29026,tct,0
audioseal,2,chinese:SSB0012,2,11,26360,mean,0
audioseal,2,chinese:SSB0012,2,11,26360,tct,0
audioseal,2,chinese:SSB0012,2,11,23606,mean,0
audioseal,2,chinese:SSB0012,2,11,23606,tct,0
audioseal,2,chinese:SSB0012,2,11,29597,mean,0
audioseal,2,chinese:SSB0012,2,11,29597,tct,0
audioseal,2,chinese:SSB0012,2,11,34226,mean,0
audioseal,2,chinese:SSB0012,2,11,34226,tct,0
audioseal,2,chinese:SSB0012,2,11,28602,mean,0
audioseal,2,chinese:SSB0012,2,11,28602,tct,0
audioseal,2,chinese:SSB0012,2,11,59423,mean,0
audioseal,2,chinese:SSB0012,2,11,59423,tct,0
audioseal,2,chinese:SSB0012,2,11,23122,mean,0
audioseal,2,chinese:SSB0012,2,11,23122,tct,0
audioseal,2,chinese:SSB0012,2,11,52930,mean,0
audioseal,2,chinese:SSB0012,2,11,52930,tct,0
audioseal,2,chinese:SSB0012,2,11,22680,mean,0
audioseal,2,chinese:SSB0012,2,11,22680,tct,0
audioseal,2,chinese:SSB0012,2,11,50222,mean,0
audioseal,2,chinese:SSB0012,2,11,50222,tct,0
audioseal,2,chinese:SSB0016,0,12,48011,mean,0
audioseal,2,chinese:SSB0016,0,12,48011,tct,0
audioseal,2,chinese:SSB0016,0,12,59090,mean,0
audioseal,2,chinese:SSB0016,0,12,59090,tct,0
audioseal,2,chinese:SSB0016,0,12,61509,mean,0
audioseal,2,chinese:SSB0016,0,12,61509,tct,0
audioseal,2,chinese:SSB0016,0,12,62869,mean,0
audioseal,2,chinese:SSB0016,0,12,62869,tct,0
audioseal,2,chinese:SSB0016,0,12,15221,mean,0
audioseal,2,chinese:SSB0016,0,12,15221,tct,0
audioseal,2,chinese:SSB0016,0,12,31074,mean,0
audioseal,2,chinese:SSB0016,0,12,31074,tct,0
audioseal,2,chinese:SSB0016,0,12,29679,mean,0
audioseal,2,chinese:SSB0016,0,12,29679,tct,0
audioseal,2,chinese:SSB0016,0,12,740,mean,0
audioseal,2,chinese:SSB0016,0,12,740,tct,0
audioseal,2,chinese:SSB0016,0,12,59457,mean,0
audioseal,2,chinese:SSB0016,0,12,59457,tct,0
audioseal,2,chinese:SSB0016,0,12,30744,mean,0
audioseal,2,chinese:SSB0016,0,12,30744,tct,0
audioseal,2,chinese:SSB0016,1,13,32123,mean,0
audioseal,2,chinese:SSB0016,1,13,32123,tct,0
audioseal,2,chinese:SSB0016,1,13,55729,mean,0
audioseal,2,chinese:SSB0016,1,13,55729,tct,0
audioseal,2,chinese:SSB0016,1,13,46442,mean,0
audioseal,2,chinese:SSB0016,1,13,46442,tct,0
audioseal,2,chinese:SSB0016,1,13,46189,mean,0
audioseal,2,chinese:SSB0016,1,13,46189,tct,0
audioseal,2,chinese:SSB0016,1,13,21497,mean,0
audioseal,2,chinese:SSB0016,1,13,21497,tct,0
audioseal,2,chinese:SSB0016,1,13,14730,mean,0
audioseal,2,chinese:SSB0016,1,13,14730,tct,0
audioseal,2,chinese:SSB0016,1,13,58588,mean,0
audioseal,2,chinese:SSB0016,1,13,58588,tct,0
audioseal,2,chinese:SSB0016,1,13,39546,mean,0
audioseal,2,chinese:SSB0016,1,13,39546,tct,0
audioseal,2,chinese:SSB0016,1,13,9351,mean,0
audioseal,2,chinese:SSB0016,1,13,9351,tct,0
audioseal,2,chinese:SSB0016,1,13,9751,mean,0
audioseal,2,chinese:SSB0016,1,13,9751,tct,0
audioseal,2,chinese:SSB0016,2,14,26441,mean,0
audioseal,2,chinese:SSB0016,2,14,26441,tct,0
audioseal,2,chinese:SSB0016,2,14,34204,mean,0
audioseal,2,chinese:SSB0016,2,14,34204,tct,0
audioseal,2,chinese:SSB0016,2,14,37169,mean,0
audioseal,2,chinese:SSB0016,2,14,37169,tct,0
audioseal,2,chinese:SSB0016,2,14,16747,mean,0
audioseal,2,chinese:SSB0016,2,14,16747,tct,0
audioseal,2,chinese:SSB0016,2,14,46293,mean,0
audioseal,2,chinese:SSB0016,2,14,46293,tct,0
audioseal,2,chinese:SSB0016,2,14,3496,mean,0
audioseal,2,chinese:SSB0016,2,14,3496,tct,0
audioseal,2,chinese:SSB0016,2,14,46635,mean,0
audioseal,2,chinese:SSB0016,2,14,46635,tct,0
audioseal,2,chinese:SSB0016,2,14,43926,mean,0
audioseal,2,chinese:SSB0016,2,14,43926,tct,0
audioseal,2,chinese:SSB0016,2,14,43347,mean,0
audioseal,2,chinese:SSB0016,2,14,43347,tct,0
audioseal,2,chinese:SSB0016,2,14,60125,mean,0
audioseal,2,chinese:SSB0016,2,14,60125,tct,0
audioseal,2,chinese:SSB0018,0,15,17820,mean,0
audioseal,2,chinese:SSB0018,0,15,17820,tct,0
audioseal,2,chinese:SSB0018,0,15,23034,mean,0
audioseal,2,chinese:SSB0018,0,15,23034,tct,0
audioseal,2,chinese:SSB0018,0,15,64955,mean,0
audioseal,2,chinese:SSB0018,0,15,64955,tct,0
audioseal,2,chinese:SSB0018,0,15,49386,mean,0
audioseal,2,chinese:SSB0018,0,15,49386,tct,0
audioseal,2,chinese:SSB0018,0,15,15687,mean,0
audioseal,2,chinese:SSB0018,0,15,15687,tct,0
audioseal,2,chinese:SSB0018,0,15,31514,mean,0
audioseal,2,chinese:SSB0018,0,15,31514,tct,0
audioseal,2,chinese:SSB0018,0,15,25383,mean,0
audioseal,2,chinese:SSB0018,0,15,25383,tct,0
audioseal,2,chinese:SSB0018,0,15,5099,mean,0
audioseal,2,chinese:SSB0018,0,15,5099,tct,0
audioseal,2,chinese:SSB0018,0,15,57391,mean,0
audioseal,2,chinese:SSB0018,0,15,57391,tct,0
audioseal,2,chinese:SSB0018,0,15,56959,mean,0
audioseal,2,chinese:SSB0018,0,15,56959,tct,0
audioseal,2,chinese:SSB0018,1,16,51659,mean,0
audioseal,2,chinese:SSB0018,1,16,51659,tct,0
audioseal,2,chinese:SSB0018,1,16,51644,mean,0
audioseal,2,chinese:SSB0018,1,16,51644,tct,0
audioseal,2,chinese:SSB0018,1,16,14989,mean,0
audioseal,2,chinese:SSB0018,1,16,14989,tct,0
audioseal,2,chinese:SSB0018,1,16,27585,mean,0
audioseal,2,chinese:SSB0018,1,16,27585,tct,0
audioseal,2,chinese:SSB0018,1,16,43273,mean,0
audioseal,2,chinese:SSB0018,1,16,43273,tct,0
audioseal,2,chinese:SSB0018,1,16,40208,mean,0
audioseal,2,chinese:SSB0018,1,16,40208,tct,0
audioseal,2,chinese:SSB0018,1,16,32316,mean,0
audioseal,2,chinese:SSB0018,1,16,32316,tct,0
audioseal,2,chinese:SSB0018,1,16,12913,mean,0
audioseal,2,chinese:SSB0018,1,16,12913,tct,0
audioseal,2,chinese:SSB0018,1,16,47908,mean,0
audioseal,2,chinese:SSB0018,1,16,47908,tct,0
audioseal,2,chinese:SSB0018,1,16,39632,mean,0
audioseal,2,chinese:SSB0018,1,16,39632,tct,0
audioseal,2,chinese:SSB0018,2,17,50607,mean,0
audioseal,2,chinese:SSB0018,2,17,50607,tct,0
audioseal,2,chinese:SSB0018,2,17,51008,mean,0
audioseal,2,chinese:SSB0018,2,17,51008,tct,0
audioseal,2,chinese:SSB0018,2,17,42094,mean,0
audioseal,2,chinese:SSB0018,2,17,42094,tct,0
audioseal,2,chinese:SSB0018,2,17,16055,mean,0
audioseal,2,chinese:SSB0018,2,17,16055,tct,0
audioseal,2,chinese:SSB0018,2,17,38313,mean,0
audioseal,2,chinese:SSB0018,2,17,38313,tct,0
audioseal,2,chinese:SSB0018,2,17,25897,mean,0
audioseal,2,chinese:SSB0018,2,17,25897,tct,0
audioseal,2,chinese:SSB0018,2,17,15186,mean,0
audioseal,2,chinese:SSB0018,2,17,15186,tct,0
audioseal,2,chinese:SSB0018,2,17,16900,mean,0
audioseal,2,chinese:SSB0018,2,17,16900,tct,0
audioseal,2,chinese:SSB0018,2,17,59030,mean,0
audioseal,2,chinese:SSB0018,2,17,59030,tct,0
audioseal,2,chinese:SSB0018,2,17,31429,mean,0
audioseal,2,chinese:SSB0018,2,17,31429,tct,0
audioseal,2,chinese:SSB0033,0,18,18904,mean,0
audioseal,2,chinese:SSB0033,0,18,18904,tct,0
audioseal,2,chinese:SSB0033,0,18,17339,mean,0
audioseal,2,chinese:SSB0033,0,18,17339,tct,0
audioseal,2,chinese:SSB0033,0,18,15424,mean,0
audioseal,2,chinese:SSB0033,0,18,15424,tct,0
audioseal,2,chinese:SSB0033,0,18,6613,mean,0
audioseal,2,chinese:SSB0033,0,18,6613,tct,0
audioseal,2,chinese:SSB0033,0,18,25851,mean,0
audioseal,2,chinese:SSB0033,0,18,25851,tct,0
audioseal,2,chinese:SSB0033,0,18,59316,mean,0
audioseal,2,chinese:SSB0033,0,18,59316,tct,0
audioseal,2,chinese:SSB0033,0,18,8162,mean,0
audioseal,2,chinese:SSB0033,0,18,8162,tct,0
audioseal,2,chinese:SSB0033,0,18,56519,mean,0
audioseal,2,chinese:SSB0033,0,18,56519,tct,0
audioseal,2,chinese:SSB0033,0,18,46862,mean,0
audioseal,2,chinese:SSB0033,0,18,46862,tct,0
audioseal,2,chinese:SSB0033,0,18,42406,mean,0
audioseal,2,chinese:SSB0033,0,18,42406,tct,0
audioseal,2,chinese:SSB0033,1,19,3720,mean,0
audioseal,2,chinese:SSB0033,1,19,3720,tct,0
audioseal,2,chinese:SSB0033,1,19,32088,mean,0
audioseal,2,chinese:SSB0033,1,19,32088,tct,0
audioseal,2,chinese:SSB0033,1,19,56250,mean,0
audioseal,2,chinese:SSB0033,1,19,56250,tct,0
audioseal,2,chinese:SSB0033,1,19,37936,mean,0
audioseal,2,chinese:SSB0033,1,19,37936,tct,0
audioseal,2,chinese:SSB0033,1,19,62729,mean,0
audioseal,2,chinese:SSB0033,1,19,62729,tct,0
audioseal,2,chinese:SSB0033,1,19,56848,mean,0
audioseal,2,chinese:SSB0033,1,19,56848,tct,0
audioseal,2,chinese:SSB0033,1,19,35436,mean,0
audioseal,2,chinese:SSB0033,1,19,35436,tct,0
audioseal,2,chinese:SSB0033,1,19,38111,mean,0
audioseal,2,chinese:SSB0033,1,19,38111,tct,0
audioseal,2,chinese:SSB0033,1,19,49824,mean,0
audioseal,2,chinese:SSB0033,1,19,49824,tct,0
audioseal,2,chinese:SSB0033,1,19,8305,mean,0
audioseal,2,chinese:SSB0033,1,19,8305,tct,0
audioseal,2,chinese:SSB0033,2,20,29745,mean,0
audioseal,2,chinese:SSB0033,2,20,29745,tct,0
audioseal,2,chinese:SSB0033,2,20,27028,mean,0
audioseal,2,chinese:SSB0033,2,20,27028,tct,0
audioseal,2,chinese:SSB0033,2,20,5091,mean,0
audioseal,2,chinese:SSB0033,2,20,5091,tct,0
audioseal,2,chinese:SSB0033,2,20,24449,mean,0
audioseal,2,chinese:SSB0033,2,20,24449,tct,0
audioseal,2,chinese:SSB0033,2,20,3987,mean,0
audioseal,2,chinese:SSB0033,2,20,3987,tct,0
audioseal,2,chinese:SSB0033,2,20,16408,mean,0
audioseal,2,chinese:SSB0033,2,20,16408,tct,0
audioseal,2,chinese:SSB0033,2,20,20562,mean,0
audioseal,2,chinese:SSB0033,2,20,20562,tct,0
audioseal,2,chinese:SSB0033,2,20,25535,mean,0
audioseal,2,chinese:SSB0033,2,20,25535,tct,0
audioseal,2,chinese:SSB0033,2,20,43476,mean,0
audioseal,2,chinese:SSB0033,2,20,43476,tct,0
audioseal,2,chinese:SSB0033,2,20,14611,mean,0
audioseal,2,chinese:SSB0033,2,20,14611,tct,0
audioseal,2,chinese:SSB0038,0,21,11561,mean,0
audioseal,2,chinese:SSB0038,0,21,11561,tct,0
audioseal,2,chinese:SSB0038,0,21,35389,mean,0
audioseal,2,chinese:SSB0038,0,21,35389,tct,0
audioseal,2,chinese:SSB0038,0,21,46029,mean,0
audioseal,2,chinese:SSB0038,0,21,46029,tct,0
audioseal,2,chinese:SSB0038,0,21,19877,mean,0
audioseal,2,chinese:SSB0038,0,21,19877,tct,0
audioseal,2,chinese:SSB0038,0,21,30882,mean,0
audioseal,2,chinese:SSB0038,0,21,30882,tct,0
audioseal,2,chinese:SSB0038,0,21,38195,mean,0
audioseal,2,chinese:SSB0038,0,21,38195,tct,0
audioseal,2,chinese:SSB0038,0,21,34497,mean,0
audioseal,2,chinese:SSB0038,0,21,34497,tct,0
audioseal,2,chinese:SSB0038,0,21,4080,mean,0
audioseal,2,chinese:SSB0038,0,21,4080,tct,0
audioseal,2,chinese:SSB0038,0,21,61728,mean,0
audioseal,2,chinese:SSB0038,0,21,61728,tct,0
audioseal,2,chinese:SSB0038,0,21,35532,mean,0
audioseal,2,chinese:SSB0038,0,21,35532,tct,0
audioseal,2,chinese:SSB0038,1,22,45139,mean,0
audioseal,2,chinese:SSB0038,1,22,45139,tct,0
audioseal,2,chinese:SSB0038,1,22,58125,mean,0
audioseal,2,chinese:SSB0038,1,22,58125,tct,0
audioseal,2,chinese:SSB0038,1,22,38402,mean,0
audioseal,2,chinese:SSB0038,1,22,38402,tct,0
audioseal,2,chinese:SSB0038,1,22,31371,mean,0
audioseal,2,chinese:SSB0038,1,22,31371,tct,0
audioseal,2,chinese:SSB0038,1,22,48110,mean,0
audioseal,2,chinese:SSB0038,1,22,48110,tct,0
audioseal,2,chinese:SSB0038,1,22,29606,mean,0
audioseal,2,chinese:SSB0038,1,22,29606,tct,0
audioseal,2,chinese:SSB0038,1,22,24630,mean,0
audioseal,2,chinese:SSB0038,1,22,24630,tct,0
audioseal,2,chinese:SSB0038,1,22,62988,mean,0
audioseal,2,chinese:SSB0038,1,22,62988,tct,0
audioseal,2,chinese:SSB0038,1,22,34218,mean,0
audioseal,2,chinese:SSB0038,1,22,34218,tct,0
audioseal,2,chinese:SSB0038,1,22,15589,mean,0
audioseal,2,chinese:SSB0038,1,22,15589,tct,0
audioseal,2,chinese:SSB0038,2,23,4923,mean,0
audioseal,2,chinese:SSB0038,2,23,4923,tct,0
audioseal,2,chinese:SSB0038,2,23,29109,mean,0
audioseal,2,chinese:SSB0038,2,23,29109,tct,0
audioseal,2,chinese:SSB0038,2,23,16867,mean,0
audioseal,2,chinese:SSB0038,2,23,16867,tct,0
audioseal,2,chinese:SSB0038,2,23,46617,mean,0
audioseal,2,chinese:SSB0038,2,23,46617,tct,0
audioseal,2,chinese:SSB0038,2,23,29568,mean,0
audioseal,2,chinese:SSB0038,2,23,29568,tct,0
audioseal,2,chinese:SSB0038,2,23,5990,mean,0
audioseal,2,chinese:SSB0038,2,23,5990,tct,0
audioseal,2,chinese:SSB0038,2,23,33205,mean,0
audioseal,2,chinese:SSB0038,2,23,33205,tct,0
audioseal,2,chinese:SSB0038,2,23,63691,mean,0
audioseal,2,chinese:SSB0038,2,23,63691,tct,0
audioseal,2,chinese:SSB0038,2,23,57581,mean,0
audioseal,2,chinese:SSB0038,2,23,57581,tct,0
audioseal,2,chinese:SSB0038,2,23,9705,mean,0
audioseal,2,chinese:SSB0038,2,23,9705,tct,0
audioseal,2,chinese:SSB0043,0,24,56101,mean,0
